Student_ID,Age,Gender,State_of_origin,School_location,Distance_from_home_km,Jamb_score,O_level_credits,Current_cgpa,Cgpa_trend,Attendance_rate,Fee_payment_status,Has_scholarship,Works_part_time,Family_income_bracket,Parent_education_level,Failed_courses_count,Asuu_strike_semesters,Mental_health_support,Course_load,Dropout
STU1588,19,Male,Anambra,Urban,85,284,8,3.85,Improving,98.7,Owing,1,0,Low,Primary,0,1,0,16,0
STU1589,24,Male,Cross River,Urban,113,339,5,4.3,Improving,82.9,Paid,0,0,High,Primary,0,2,0,24,0
STU1590,22,Female,Kaduna,Urban,71,300,8,3.71,Stable,98.3,Paid,0,0,High,Tertiary,0,0,0,21,0
STU1591,18,Female,Benue,Urban,66,253,6,3.19,Declining,82.1,Partial,1,0,Middle,Tertiary,0,1,0,17,0
STU1592,20,Female,Akwa Ibom,Urban,61,355,7,4.85,Improving,98.6,Paid,0,0,High,Tertiary,0,0,1,23,0
STU1593,24,Male,Lagos,Rural,103,193,5,2.06,Stable,81.4,Partial,0,0,High,Tertiary,0,0,1,21,0
STU1594,25,Male,Kano,Rural,107,191,6,1.63,Stable,70.0,Paid,0,1,High,Tertiary,3,1,0,19,1
STU1595,22,Female,Rivers,Urban,39,351,7,4.57,Stable,92.1,Paid,1,0,High,Secondary,0,2,0,16,0
STU1596,19,Female,Ogun,Urban,110,270,6,3.6,Declining,100.0,Owing,1,0,Middle,Primary,0,2,0,22,0
STU1597,21,Male,Enugu,Urban,76,317,8,3.68,Stable,67.8,Paid,0,0,High,Secondary,0,2,0,12,0
STU1598,22,Male,Osun,Urban,36,208,6,2.58,Stable,95.8,Paid,1,0,Middle,Secondary,2,1,0,16,0
STU1599,20,Male,Oyo,Urban,114,251,8,2.22,Stable,63.4,Paid,0,0,High,Tertiary,2,0,0,14,0
STU1600,23,Female,Edo,Rural,115,269,8,3.33,Declining,76.7,Paid,1,0,Middle,Secondary,0,0,1,15,0
STU1601,29,Male,Plateau,Rural,91,216,5,1.0,Stable,62.5,Paid,0,1,Middle,Secondary,4,2,0,24,1
STU1602,20,Male,Plateau,Rural,123,327,8,4.27,Improving,94.2,Owing,1,0,Middle,Tertiary,0,1,0,19,0
STU1603,26,Male,Rivers,Urban,159,275,7,2.25,Declining,70.0,Partial,0,1,Middle,Secondary,2,1,0,18,1
STU1604,22,Male,Anambra,Urban,60,252,6,2.61,Stable,73.8,Owing,0,0,Low,No formal,1,1,0,22,0
STU1605,25,Male,Edo,Urban,115,140,7,1.0,Declining,65.8,Paid,1,0,Middle,Primary,4,3,0,16,1
STU1606,27,Male,Edo,Rural,108,197,8,1.55,Stable,72.4,Paid,0,1,Low,No formal,4,2,1,13,1
STU1607,23,Male,Rivers,Rural,74,330,6,4.11,Improving,88.7,Paid,0,0,High,Tertiary,0,0,0,17,0
STU1608,18,Female,Ogun,Urban,45,339,7,4.52,Improving,96.5,Paid,1,0,High,Secondary,0,2,0,22,0
STU1609,24,Male,Ogun,Rural,79,338,5,4.28,Stable,81.2,Paid,0,0,High,Tertiary,0,0,0,17,0
STU1610,25,Male,Abuja,Rural,93,253,5,1.53,Declining,60.6,Paid,0,0,Middle,Secondary,4,2,0,21,1
STU1611,24,Female,Kano,Rural,20,328,8,4.02,Stable,88.6,Owing,0,0,Low,Primary,0,2,0,21,0
STU1612,26,Female,Anambra,Rural,73,303,6,3.37,Declining,92.2,Paid,0,0,High,Secondary,0,1,0,22,0
STU1613,24,Male,Plateau,Urban,97,252,7,2.82,Improving,91.6,Paid,0,0,High,Secondary,0,1,0,17,0
STU1614,24,Male,Benue,Rural,71,225,6,2.42,Declining,67.7,Paid,0,0,Middle,Primary,0,1,0,20,0
STU1615,25,Male,Delta,Urban,69,204,6,2.1,Stable,67.3,Paid,0,0,High,Tertiary,2,1,0,22,0
STU1616,23,Female,Kaduna,Rural,29,287,6,2.91,Improving,70.7,Paid,0,1,Middle,Secondary,2,2,1,19,0
STU1617,23,Female,Ogun,Urban,19,235,6,2.99,Stable,92.8,Paid,1,0,High,Tertiary,2,2,0,19,0
STU1618,22,Female,Abuja,Urban,109,266,8,3.22,Improving,85.8,Paid,0,0,High,Secondary,0,0,0,12,0
STU1619,25,Female,Anambra,Urban,43,326,6,3.84,Declining,90.7,Paid,0,0,High,Tertiary,0,0,0,16,0
STU1620,21,Female,Kaduna,Urban,130,178,7,1.78,Declining,93.0,Partial,0,0,Middle,Secondary,3,1,0,18,0
STU1621,24,Male,Kwara,Rural,28,245,6,2.99,Improving,87.6,Owing,1,0,Low,No formal,0,0,0,17,0
STU1622,24,Male,Kogi,Urban,132,169,6,1.55,Stable,74.7,Paid,0,0,High,Tertiary,3,2,0,16,1
STU1623,20,Female,Kaduna,Rural,93,323,8,4.23,Stable,96.4,Paid,1,0,Low,Primary,0,0,0,19,0
STU1624,21,Female,Imo,Urban,51,365,8,5.0,Declining,100.0,Partial,1,0,Middle,Secondary,0,0,0,14,0
STU1625,26,Male,Edo,Urban,61,324,6,3.82,Improving,84.0,Paid,0,0,High,Tertiary,0,0,0,17,0
STU1626,16,Female,Kano,Urban,22,370,8,5.0,Stable,92.1,Partial,0,0,High,Tertiary,0,2,0,16,0
STU1627,22,Male,Imo,Urban,64,306,8,3.57,Improving,72.5,Paid,0,0,Middle,Tertiary,0,1,0,19,0
STU1628,18,Male,Enugu,Urban,115,299,6,4.36,Improving,94.4,Owing,1,0,Low,Secondary,0,2,1,15,0
STU1629,20,Male,Akwa Ibom,Urban,67,231,8,2.9,Improving,92.6,Owing,0,0,Middle,Secondary,2,0,0,19,0
STU1630,21,Male,Akwa Ibom,Rural,98,251,5,3.02,Improving,92.2,Paid,0,0,Middle,Secondary,0,2,0,21,0
STU1631,17,Female,Oyo,Urban,56,264,5,3.72,Declining,100.0,Paid,0,0,Middle,Tertiary,0,2,0,13,0
STU1632,21,Male,Kaduna,Urban,64,258,5,3.14,Improving,98.0,Paid,0,0,High,Secondary,0,2,0,20,0
STU1633,24,Female,Abuja,Rural,113,223,8,2.02,Declining,82.6,Partial,0,0,Low,No formal,1,1,0,24,0
STU1634,19,Female,Benue,Urban,75,354,5,4.88,Improving,83.5,Paid,1,0,High,Tertiary,0,2,0,20,0
STU1635,20,Female,Ogun,Urban,75,235,7,2.8,Improving,90.2,Paid,0,0,Middle,Secondary,2,0,0,21,0
STU1636,27,Male,Oyo,Urban,128,223,4,1.81,Improving,66.0,Paid,0,0,Low,Secondary,4,2,0,21,1
STU1637,21,Male,Enugu,Urban,31,244,7,3.22,Declining,94.0,Paid,0,0,High,Tertiary,0,0,1,24,0
STU1638,27,Male,Osun,Urban,97,246,7,1.46,Declining,56.9,Owing,0,0,Low,Secondary,3,1,1,17,1
STU1639,24,Female,Kwara,Urban,122,247,5,2.95,Stable,99.8,Paid,0,0,Middle,Tertiary,1,0,0,15,0
STU1640,21,Female,Rivers,Urban,100,317,7,3.8,Stable,74.9,Paid,1,0,High,Tertiary,0,1,0,15,0
STU1641,28,Male,Enugu,Rural,157,177,7,1.0,Stable,44.6,Paid,0,0,Middle,Secondary,3,2,0,24,1
STU1642,24,Female,Imo,Urban,106,241,5,2.94,Declining,88.0,Paid,0,0,High,Tertiary,2,0,0,17,0
STU1643,26,Male,Akwa Ibom,Rural,70,254,6,2.68,Declining,72.0,Partial,0,0,Low,Primary,1,1,0,16,1
STU1644,25,Female,Plateau,Urban,85,159,5,1.22,Stable,90.0,Paid,0,0,Low,Primary,2,2,0,17,1
STU1645,19,Male,Anambra,Urban,77,331,5,4.3,Declining,94.7,Paid,0,0,High,Tertiary,0,1,1,18,0
STU1646,20,Female,Delta,Rural,37,304,5,3.96,Stable,88.1,Partial,0,0,Middle,Tertiary,0,0,0,18,0
STU1647,24,Male,Oyo,Urban,80,259,6,2.8,Improving,82.8,Paid,1,1,Middle,Primary,2,1,0,20,0
STU1648,19,Female,Imo,Urban,92,258,7,3.07,Stable,82.3,Paid,0,0,Middle,Primary,0,0,0,19,0
STU1649,21,Female,Niger,Urban,26,324,7,4.37,Improving,100.0,Paid,1,0,Middle,Secondary,0,0,0,24,0
STU1650,18,Female,Enugu,Urban,37,350,6,4.57,Stable,96.5,Partial,0,0,Middle,Tertiary,0,0,0,17,0
STU1651,21,Male,Edo,Urban,55,290,5,4.84,Stable,100.0,Paid,1,0,High,Secondary,0,1,0,23,0
STU1652,21,Male,Kano,Rural,72,275,5,3.37,Improving,83.6,Paid,0,0,Middle,Tertiary,0,1,0,17,0
STU1653,26,Male,Imo,Rural,107,211,5,1.96,Declining,71.0,Partial,1,0,Low,Secondary,2,2,0,16,0
STU1654,20,Male,Benue,Urban,55,370,7,5.0,Declining,90.9,Partial,1,0,Middle,Secondary,0,0,0,12,0
STU1655,22,Male,Benue,Urban,26,236,7,2.86,Improving,69.7,Partial,1,0,Middle,Tertiary,2,0,1,20,0
STU1656,26,Female,Cross River,Rural,227,140,5,1.0,Improving,58.6,Partial,0,1,Low,No formal,3,3,0,20,1
STU1657,24,Female,Rivers,Rural,88,274,8,3.23,Declining,74.2,Paid,0,0,High,Tertiary,0,0,0,20,0
STU1658,24,Male,Rivers,Rural,119,255,5,2.41,Declining,78.2,Paid,0,0,Middle,Secondary,0,1,1,22,0
STU1659,20,Male,Cross River,Urban,23,352,7,4.75,Improving,94.2,Paid,0,0,Middle,Tertiary,0,2,0,19,0
STU1660,26,Male,Delta,Urban,74,323,5,3.45,Improving,71.9,Owing,0,1,Middle,Secondary,0,1,0,24,0
STU1661,17,Female,Kogi,Urban,55,297,5,4.03,Declining,72.0,Paid,1,0,Middle,Secondary,0,0,0,21,0
STU1662,25,Male,Oyo,Rural,94,219,5,2.27,Declining,89.4,Owing,1,0,Low,Primary,2,2,0,24,0
STU1663,28,Female,Enugu,Urban,145,171,5,1.11,Stable,74.8,Paid,0,1,Middle,Secondary,4,3,1,14,1
STU1664,23,Male,Kano,Rural,27,197,8,1.88,Stable,70.3,Paid,1,0,Low,Primary,2,2,1,12,0
STU1665,19,Female,Lagos,Urban,19,340,6,4.31,Stable,77.2,Owing,1,0,Low,Secondary,0,2,1,22,0
STU1666,26,Female,Niger,Urban,73,253,6,2.81,Improving,94.7,Partial,0,0,Low,No formal,1,0,1,23,0
STU1667,25,Male,Edo,Urban,51,299,7,3.47,Stable,67.9,Paid,0,0,High,Tertiary,0,2,1,23,0
STU1668,23,Female,Benue,Urban,45,240,6,2.47,Declining,70.3,Paid,0,0,Middle,No formal,0,2,0,19,0
STU1669,22,Male,Ogun,Urban,26,338,8,3.89,Improving,89.2,Paid,1,1,Middle,Tertiary,0,0,1,18,0
STU1670,27,Female,Imo,Rural,82,212,8,1.96,Declining,85.3,Paid,0,0,High,Secondary,4,2,0,24,0
STU1671,28,Male,Kano,Rural,85,296,7,2.16,Stable,62.6,Partial,0,0,Low,No formal,2,3,0,16,1
STU1672,23,Female,Delta,Rural,109,246,5,2.95,Declining,78.5,Paid,1,0,Middle,Tertiary,2,2,1,21,0
STU1673,24,Female,Kwara,Urban,127,260,7,3.0,Declining,80.4,Paid,1,0,Middle,Secondary,0,2,0,18,0
STU1674,19,Female,Osun,Rural,15,250,8,3.24,Stable,100.0,Paid,0,0,Middle,Secondary,0,1,0,21,0
STU1675,26,Female,Lagos,Urban,113,318,6,3.42,Declining,89.2,Paid,0,1,High,Tertiary,0,0,0,15,0
STU1676,26,Male,Akwa Ibom,Urban,134,293,6,2.56,Declining,64.1,Partial,0,0,Middle,Secondary,2,0,0,20,0
STU1677,25,Male,Cross River,Urban,19,179,6,1.84,Improving,82.5,Paid,0,0,High,Tertiary,4,1,1,22,0
STU1678,20,Male,Delta,Rural,124,272,8,3.14,Improving,66.1,Paid,0,0,High,Secondary,0,1,0,21,0
STU1679,27,Male,Delta,Rural,150,143,7,1.0,Declining,67.8,Paid,0,0,Low,Primary,4,2,0,13,1
STU1680,18,Female,Imo,Urban,10,364,6,5.0,Improving,100.0,Paid,1,1,Middle,Secondary,0,0,0,20,0
STU1681,20,Male,Kogi,Urban,106,348,8,4.48,Declining,78.7,Paid,0,0,High,Tertiary,0,2,0,20,0
STU1682,22,Female,Plateau,Urban,114,337,6,4.26,Stable,100.0,Paid,0,0,Middle,Secondary,0,1,0,16,0
STU1683,29,Female,Oyo,Urban,71,280,4,2.43,Improving,67.9,Paid,0,1,Middle,Secondary,2,2,0,22,1
STU1684,24,Female,Plateau,Urban,94,213,8,2.16,Improving,78.5,Partial,0,0,Middle,Secondary,1,3,0,12,0
STU1685,22,Male,Niger,Urban,67,197,5,1.92,Declining,74.2,Paid,0,0,Middle,Secondary,2,1,0,18,0
STU1686,26,Female,Abuja,Urban,140,174,4,1.0,Declining,66.8,Owing,0,1,Low,No formal,2,2,0,21,1
STU1687,20,Female,Ogun,Urban,105,308,8,3.78,Stable,80.3,Paid,0,0,Middle,Secondary,0,1,0,21,0
STU1688,26,Male,Edo,Urban,108,290,6,3.19,Stable,66.8,Paid,0,0,High,Tertiary,0,2,1,15,0
STU1689,19,Female,Plateau,Urban,29,216,7,2.6,Improving,100.0,Owing,1,0,Low,No formal,0,2,0,20,0
STU1690,18,Female,Imo,Urban,30,262,5,3.47,Improving,89.7,Paid,1,0,High,Tertiary,0,2,0,17,0
STU1691,29,Male,Osun,Urban,138,222,7,1.0,Declining,55.2,Owing,0,1,Middle,Secondary,4,3,0,24,1
STU1692,24,Male,Imo,Urban,82,313,5,3.33,Improving,76.3,Partial,0,1,Middle,Primary,0,2,0,14,0
STU1693,26,Male,Osun,Urban,80,183,6,1.66,Declining,88.5,Paid,0,0,Middle,Tertiary,3,1,0,17,1
STU1694,17,Male,Delta,Urban,34,244,8,3.22,Stable,100.0,Partial,1,0,Low,Primary,0,2,0,24,0
STU1695,23,Male,Osun,Urban,139,321,7,3.69,Declining,71.9,Paid,0,0,Middle,Secondary,0,2,0,21,0
STU1696,26,Male,Kano,Urban,167,145,7,1.0,Declining,72.9,Partial,0,1,Low,No formal,2,2,0,17,1
STU1697,22,Male,Niger,Urban,53,308,5,3.82,Stable,86.4,Partial,1,0,Middle,Secondary,0,1,0,16,0
STU1698,18,Male,Edo,Urban,95,285,8,3.88,Improving,88.6,Paid,1,0,High,Tertiary,0,1,0,13,0
STU1699,25,Female,Abuja,Urban,26,211,8,2.25,Stable,75.0,Partial,0,0,Middle,Primary,1,0,0,21,0
STU1700,19,Male,Imo,Urban,29,333,5,4.18,Stable,100.0,Paid,1,1,High,Tertiary,0,0,1,21,0
STU1701,16,Female,Kano,Urban,99,370,7,5.0,Stable,100.0,Partial,1,0,Middle,Secondary,0,0,0,13,0
STU1702,22,Male,Benue,Urban,52,225,6,2.81,Stable,94.0,Paid,0,0,Middle,No formal,2,0,0,18,0
STU1703,19,Male,Benue,Urban,32,247,8,2.73,Improving,82.2,Paid,0,1,High,Tertiary,2,0,0,13,0
STU1704,17,Male,Ogun,Rural,11,229,7,2.97,Declining,92.6,Partial,1,0,Middle,Primary,1,0,0,23,0
STU1705,24,Male,Kaduna,Rural,80,237,5,1.36,Improving,58.5,Paid,0,0,Middle,Secondary,3,3,0,17,1
STU1706,30,Male,Cross River,Rural,111,213,4,1.0,Stable,53.2,Owing,1,0,Low,Secondary,2,1,0,16,1
STU1707,26,Female,Abuja,Urban,136,299,7,3.33,Declining,67.4,Paid,0,0,High,Secondary,0,1,0,15,0
STU1708,25,Male,Kwara,Urban,48,210,7,2.15,Improving,76.6,Paid,0,0,High,Tertiary,0,1,0,18,0
STU1709,25,Female,Imo,Rural,87,340,8,4.23,Improving,84.9,Partial,1,0,Middle,Secondary,0,1,0,19,0
STU1710,20,Female,Akwa Ibom,Urban,65,233,5,2.99,Stable,91.3,Paid,1,0,High,Tertiary,2,0,0,15,0
STU1711,30,Male,Benue,Rural,161,271,7,1.44,Stable,60.6,Owing,0,1,Low,Primary,4,3,0,12,1
STU1712,21,Male,Edo,Urban,48,238,5,2.73,Improving,90.4,Paid,0,0,High,Secondary,1,2,1,12,0
STU1713,21,Female,Cross River,Rural,101,319,6,4.05,Improving,85.3,Owing,0,0,Middle,Secondary,0,2,0,12,0
STU1714,25,Male,Kogi,Rural,129,156,8,1.0,Stable,68.2,Partial,0,1,Middle,Tertiary,3,3,0,22,1
STU1715,20,Male,Akwa Ibom,Urban,59,325,5,3.98,Stable,81.1,Paid,0,0,High,Secondary,0,0,0,12,0
STU1716,27,Female,Kano,Rural,79,243,5,2.09,Stable,85.7,Paid,0,1,Low,No formal,1,3,0,16,0
STU1717,23,Male,Edo,Urban,43,226,7,2.7,Stable,82.0,Paid,0,0,Middle,Secondary,0,0,0,15,0
STU1718,23,Female,Enugu,Urban,102,241,8,2.34,Stable,75.8,Paid,0,0,Middle,Secondary,2,1,0,24,0
STU1719,24,Female,Kwara,Rural,120,157,8,1.0,Stable,62.8,Owing,0,1,Middle,Secondary,4,1,0,20,0
STU1720,26,Male,Benue,Rural,125,154,5,1.0,Stable,69.6,Partial,0,0,Low,Primary,4,1,0,14,1
STU1721,23,Male,Plateau,Rural,26,259,5,3.29,Improving,96.0,Paid,0,0,High,Secondary,0,0,1,18,0
STU1722,23,Male,Plateau,Urban,30,243,7,2.81,Stable,93.8,Paid,0,0,High,Tertiary,0,1,0,22,0
STU1723,26,Male,Edo,Rural,123,241,4,1.17,Declining,54.8,Owing,0,0,Middle,Secondary,3,1,0,19,1
STU1724,23,Male,Imo,Urban,127,252,5,3.01,Improving,73.8,Paid,1,0,Middle,Secondary,0,0,0,17,0
STU1725,22,Female,Kwara,Rural,111,177,5,1.0,Declining,64.4,Owing,0,0,Low,Secondary,2,1,0,23,1
STU1726,27,Male,Ogun,Rural,128,255,7,1.23,Declining,64.2,Partial,0,0,Low,No formal,3,2,0,24,1
STU1727,16,Male,Rivers,Urban,77,333,5,4.81,Stable,100.0,Partial,1,0,Middle,Secondary,0,1,0,21,0
STU1728,23,Female,Kaduna,Urban,111,307,6,3.81,Stable,93.7,Paid,1,0,High,Tertiary,0,0,0,24,0
STU1729,20,Female,Abuja,Urban,126,222,7,2.48,Declining,69.4,Partial,1,0,Middle,Secondary,2,2,0,12,0
STU1730,21,Female,Plateau,Rural,95,329,7,4.73,Improving,100.0,Paid,0,0,High,Secondary,0,0,0,19,0
STU1731,21,Male,Anambra,Urban,90,290,5,3.63,Stable,78.0,Partial,1,0,High,Tertiary,0,2,0,21,0
STU1732,17,Female,Kaduna,Urban,36,324,7,4.33,Improving,90.2,Paid,1,0,High,Tertiary,0,2,1,14,0
STU1733,25,Male,Plateau,Urban,105,302,5,3.28,Declining,73.6,Owing,0,0,Middle,Secondary,0,1,0,19,1
STU1734,16,Male,Osun,Urban,8,368,8,5.0,Stable,100.0,Paid,0,0,High,Tertiary,0,2,0,23,0
STU1735,25,Male,Anambra,Rural,101,270,6,1.31,Declining,60.0,Owing,0,1,Middle,Tertiary,3,2,0,15,1
STU1736,24,Female,Kwara,Rural,86,171,8,1.47,Declining,67.7,Owing,0,0,Low,Tertiary,2,1,1,19,1
STU1737,22,Male,Ogun,Urban,82,348,8,4.71,Declining,100.0,Paid,0,0,High,Tertiary,0,1,0,22,0
STU1738,23,Male,Benue,Rural,47,220,6,1.24,Declining,64.4,Owing,1,0,Middle,Secondary,3,2,0,12,1
STU1739,27,Male,Cross River,Rural,57,266,6,2.87,Stable,87.4,Paid,0,0,Low,No formal,1,1,0,14,0
STU1740,21,Male,Cross River,Urban,81,191,7,2.05,Declining,68.9,Paid,0,0,Middle,Primary,0,0,1,17,0
STU1741,21,Female,Rivers,Urban,97,261,5,3.32,Stable,92.8,Paid,1,0,Middle,Secondary,0,0,0,20,0
STU1742,23,Female,Anambra,Urban,87,289,5,2.42,Stable,63.2,Partial,0,0,Middle,Secondary,0,2,0,13,0
STU1743,23,Female,Oyo,Urban,36,193,5,2.01,Stable,72.2,Paid,0,0,High,Tertiary,0,0,0,22,0
STU1744,19,Male,Edo,Rural,91,253,5,3.2,Declining,85.1,Partial,1,0,Low,Primary,0,1,0,12,0
STU1745,19,Male,Rivers,Urban,114,370,6,5.0,Improving,100.0,Partial,1,0,Middle,Primary,0,2,0,21,0
STU1746,17,Male,Plateau,Urban,122,310,5,4.08,Improving,100.0,Paid,0,0,High,Tertiary,0,0,0,14,0
STU1747,20,Male,Kwara,Rural,85,353,5,4.56,Improving,96.8,Partial,0,0,Middle,Primary,0,1,0,15,0
STU1748,25,Male,Oyo,Rural,156,251,8,2.13,Stable,68.4,Owing,0,1,Low,Primary,2,1,0,22,1
STU1749,27,Female,Edo,Rural,87,193,5,1.72,Stable,73.6,Owing,0,0,Low,No formal,3,2,1,16,1
STU1750,22,Male,Osun,Urban,39,212,5,2.51,Improving,100.0,Paid,1,0,Middle,Primary,1,1,0,14,0
STU1751,23,Male,Imo,Urban,114,264,6,3.24,Stable,93.9,Paid,0,0,Middle,Secondary,0,2,0,24,0
STU1752,28,Male,Kaduna,Rural,148,193,7,1.36,Stable,70.3,Paid,0,1,Middle,Secondary,2,1,0,21,1
STU1753,26,Male,Ogun,Rural,111,287,8,3.3,Stable,93.7,Paid,0,0,Middle,Secondary,0,1,0,22,0
STU1754,25,Male,Niger,Urban,133,301,8,3.21,Improving,87.1,Paid,1,1,Middle,Secondary,0,0,0,13,0
STU1755,21,Female,Oyo,Rural,60,255,7,3.23,Stable,92.9,Paid,0,0,Middle,Tertiary,0,1,0,13,0
STU1756,22,Female,Kano,Rural,79,290,8,3.5,Declining,78.9,Paid,0,0,High,Tertiary,0,2,1,18,0
STU1757,23,Female,Plateau,Urban,19,282,5,3.34,Improving,76.5,Paid,0,0,High,Tertiary,0,1,0,20,0
STU1758,25,Male,Rivers,Urban,94,314,5,3.83,Improving,79.7,Paid,0,0,High,Tertiary,0,1,1,21,0
STU1759,22,Male,Plateau,Urban,81,297,7,3.26,Declining,77.8,Paid,0,0,High,Tertiary,0,1,0,13,0
STU1760,26,Male,Osun,Urban,40,171,6,1.14,Stable,81.2,Partial,0,1,Low,No formal,3,3,0,18,1
STU1761,21,Male,Niger,Urban,29,309,6,4.09,Stable,78.6,Partial,0,0,Low,Secondary,0,1,1,18,0
STU1762,23,Female,Kogi,Rural,48,234,8,2.85,Declining,68.5,Owing,0,0,Middle,Tertiary,0,0,0,22,0
STU1763,21,Male,Ogun,Urban,25,307,6,3.97,Stable,80.7,Paid,0,0,High,Secondary,0,1,0,18,0
STU1764,28,Male,Imo,Rural,139,275,5,1.58,Declining,61.3,Owing,0,1,Low,Secondary,2,1,0,14,1
STU1765,27,Male,Oyo,Urban,197,154,5,1.0,Stable,66.9,Owing,0,0,Low,No formal,4,3,0,23,1
STU1766,23,Male,Niger,Rural,90,225,6,2.71,Improving,84.8,Partial,0,0,Middle,Tertiary,1,2,1,18,0
STU1767,22,Female,Niger,Rural,88,209,6,2.36,Improving,86.6,Paid,1,0,High,Tertiary,1,0,0,12,0
STU1768,28,Male,Enugu,Rural,41,272,6,2.56,Declining,76.1,Paid,0,1,Middle,Primary,2,3,0,21,1
STU1769,20,Male,Rivers,Urban,54,278,6,3.56,Improving,80.3,Partial,1,0,Middle,Secondary,0,0,0,12,0
STU1770,25,Male,Abuja,Urban,71,163,8,1.0,Declining,86.2,Partial,0,1,Low,Secondary,4,1,0,16,1
STU1771,24,Male,Edo,Urban,20,298,5,3.58,Improving,75.6,Paid,1,0,High,Tertiary,0,2,0,13,0
STU1772,19,Female,Akwa Ibom,Urban,31,350,6,5.0,Stable,100.0,Paid,1,0,High,Tertiary,0,2,1,20,0
STU1773,20,Female,Oyo,Urban,63,309,5,4.24,Stable,96.3,Partial,1,0,Middle,Secondary,0,0,0,18,0
STU1774,19,Female,Rivers,Urban,118,247,7,2.97,Stable,82.7,Paid,1,0,Low,Primary,2,0,0,15,0
STU1775,29,Female,Ogun,Rural,135,296,5,1.95,Declining,56.2,Paid,0,1,Middle,No formal,3,3,0,15,1
STU1776,17,Male,Kogi,Urban,72,321,7,4.25,Improving,94.7,Paid,1,0,High,Secondary,0,2,0,13,0
STU1777,20,Female,Abuja,Urban,83,227,8,2.76,Declining,100.0,Paid,1,0,High,Tertiary,0,0,0,16,0
STU1778,25,Male,Ogun,Urban,105,195,5,1.7,Improving,83.6,Paid,1,1,High,Tertiary,2,0,0,15,0
STU1779,16,Male,Benue,Urban,58,322,7,4.58,Stable,100.0,Paid,1,0,Middle,Tertiary,0,0,0,23,0
STU1780,22,Female,Rivers,Urban,109,226,5,2.11,Declining,71.8,Paid,0,1,Middle,Secondary,0,2,0,24,0
STU1781,16,Male,Niger,Urban,118,333,8,4.69,Improving,100.0,Owing,1,0,Middle,Secondary,0,1,0,12,0
STU1782,26,Female,Niger,Urban,101,239,5,2.49,Declining,76.8,Paid,0,0,Middle,Tertiary,2,1,0,23,0
STU1783,22,Male,Plateau,Urban,18,264,7,3.1,Stable,91.1,Paid,1,1,Middle,Secondary,0,1,0,19,0
STU1784,22,Female,Rivers,Urban,18,329,6,4.39,Stable,98.3,Paid,1,0,High,Tertiary,0,2,0,14,0
STU1785,21,Female,Delta,Urban,132,263,6,2.16,Improving,60.6,Paid,0,0,High,Tertiary,0,1,1,17,0
STU1786,26,Female,Kaduna,Urban,40,223,6,2.17,Stable,71.5,Paid,0,0,Middle,Tertiary,0,2,0,15,1
STU1787,25,Female,Kogi,Urban,94,298,8,3.42,Stable,65.5,Paid,0,0,High,No formal,0,0,0,20,0
STU1788,26,Female,Kogi,Urban,80,287,6,3.33,Improving,79.8,Paid,1,0,Low,Primary,0,1,0,18,0
STU1789,26,Male,Enugu,Urban,109,294,8,3.12,Stable,72.1,Paid,0,1,High,Tertiary,0,2,0,20,0
STU1790,26,Male,Enugu,Urban,120,231,6,2.45,Declining,70.9,Paid,1,0,High,Tertiary,1,0,1,21,0
STU1791,26,Male,Niger,Urban,114,310,8,2.76,Improving,63.3,Paid,0,0,Middle,Secondary,0,2,0,14,0
STU1792,20,Female,Plateau,Urban,72,319,8,4.03,Improving,97.9,Paid,0,0,High,Tertiary,0,1,0,12,0
STU1793,24,Male,Plateau,Urban,122,245,5,2.24,Declining,67.4,Paid,1,1,Middle,Secondary,1,2,0,16,0
STU1794,22,Female,Niger,Rural,28,266,6,3.43,Improving,85.3,Owing,1,0,Low,Primary,0,1,0,14,0
STU1795,26,Male,Delta,Rural,147,267,5,2.69,Declining,84.2,Partial,0,0,Middle,Secondary,1,1,0,17,0
STU1796,27,Male,Rivers,Rural,68,225,7,2.21,Improving,78.3,Paid,0,0,Middle,No formal,0,1,0,19,1
STU1797,27,Female,Akwa Ibom,Rural,117,238,5,1.0,Stable,35.5,Owing,0,1,Low,No formal,4,1,0,22,1
STU1798,27,Male,Akwa Ibom,Urban,39,285,6,3.17,Improving,89.7,Paid,1,0,Low,Secondary,0,3,0,24,0
STU1799,25,Male,Oyo,Rural,127,297,6,3.19,Stable,87.6,Owing,0,0,Low,Primary,0,3,0,15,0
STU1800,19,Male,Niger,Rural,53,265,6,3.42,Improving,100.0,Partial,1,1,Middle,Tertiary,0,0,1,16,0
STU1801,23,Female,Benue,Rural,80,253,5,2.54,Declining,77.4,Owing,0,0,Low,Primary,2,1,0,16,1
STU1802,25,Female,Oyo,Rural,48,273,5,1.94,Declining,56.9,Paid,0,0,Middle,Secondary,4,3,0,15,1
STU1803,29,Male,Rivers,Rural,136,147,7,1.0,Stable,63.5,Paid,0,1,High,Tertiary,3,2,0,15,1
STU1804,20,Male,Kwara,Rural,70,194,5,2.03,Improving,66.1,Paid,0,0,High,Secondary,2,0,0,15,0
STU1805,22,Male,Abuja,Urban,78,257,8,3.12,Declining,77.4,Paid,0,0,High,Tertiary,0,0,0,15,0
STU1806,18,Female,Ogun,Rural,70,322,7,4.35,Improving,84.0,Paid,1,0,High,Tertiary,0,1,0,15,0
